GEN		MAX FITNESS
14		fitness: 440.0, genome: [5.0, 3.03, 2.06, 4.985] 1.3216581762504327
15		fitness: 390.0, genome: [5.0, 3.03, 1.52, 4.970000000000001] 0.39495973853271926
16		fitness: 400.0, genome: [5.0, 3.03, 1.52, 5.0] 0.25831713683049307
17		fitness: 420.0, genome: [5.0, 3.03, 1.52, 5.0] 0.11658205609623984
18		fitness: 420.0, genome: [5.0, 3.03, 1.52, 5.0] 1.6694957820201315
19		fitness: 360.0, genome: [5.0, 3.02, 1.52, 5.0] 0.4471775023717788
20		fitness: 395.0, genome: [5.0, 5.0, 1.52, 5.0] 1.6508237646898138
21		fitness: 395.0, genome: [5.0, 5.0, 1.52, 5.0] 1.6669957093147802
22		fitness: 458.0, genome: [5.0, 5.0, 1.5, 5.0] 0.9469745803835574
23		fitness: 458.0, genome: [5.0, 5.0, 1.5, 5.0] 0.1124314117718086
24		fitness: 466.0, genome: [5.0, 1.27, 1.0, 5.0] 0.06585949874375485
25		fitness: 466.0, genome: [5.0, 1.27, 1.0, 5.0] 1.6160517124255898
26		fitness: 423.0, genome: [5.0, 1.27, 1.0, 5.0] 1.9187178388973172
27		fitness: 429.0, genome: [5.0, 1.21, 1.0, 5.0] 0.013413436576915627
28		fitness: 429.0, genome: [5.0, 1.21, 1.0, 5.0] 0.5165490198654823
29		fitness: 416.0, genome: [5.0, 1.21, 1.0, 5.0] 1.1075537244344522
30		fitness: 398.0, genome: [5.0, 3.6, 1.0, 5.0] 0.4839947532365505
31		fitness: 285.0, genome: [5.0, 1.21, 1.0, 5.0] 1.5907397636443745
32		fitness: 361.0, genome: [5.0, 5.0, 1.0, 4.834845416561263] 0.7129041207949054
33		fitness: 361.0, genome: [5.0, 5.0, 1.0, 4.834845416561263] 0.3440139648436824
34		fitness: 273.0, genome: [5.0, 1.21, 1.0, 5.0] 0.9277044711654021

GEN		BEST PARENT
0		fitness: 0.0, genome: [2.83, 4.36, 4.53, 1.6161376272741474] 1.2659160881539249
1		fitness: 340.0, genome: [1.0, 1.03, 4.11, 4.005530004679562] 1.4715109470107073
2		fitness: 493.0, genome: [1.0, 1.03, 4.11, 3.9905300046795618] 0.023122224708089334
3		fitness: 408.0, genome: [1.0, 1.03, 4.09, 3.9905300046795618] 1.2560497388723526
4		fitness: 490.0, genome: [1.0, 3.03, 4.11, 3.9905300046795618] 0.6769001798756367
5		fitness: 302.0, genome: [4.41, 3.03, 4.11, 3.9905300046795618] 0.24744850998943346
6		fitness: 300.0, genome: [1.0, 3.03, 4.09, 3.9755300046795616] 0.39537783238896096
7		fitness: 452.0, genome: [1.0, 3.03, 4.08, 3.9755300046795616] 1.5533002937195601
8		fitness: 332.0, genome: [5.0, 3.03, 4.09, 5.0] 1.620847198514429
9		fitness: 364.0, genome: [5.0, 3.03, 4.09, 5.0] 1.2315508525667567
10		fitness: 339.0, genome: [5.0, 3.03, 4.09, 5.0] 1.8807648032521849
11		fitness: 339.0, genome: [5.0, 3.03, 4.09, 4.985] 1.964017336756298
12		fitness: 409.0, genome: [5.0, 3.03, 2.05, 4.985] 0.6466606732298235
13		fitness: 443.0, genome: [5.0, 3.03, 2.05, 4.985] 1.4962894564490818
14		fitness: 440.0, genome: [5.0, 3.03, 2.06, 4.985] 1.5792125207611973
15		fitness: 385.0, genome: [5.0, 3.03, 1.52, 4.985] 1.165825474748257
16		fitness: 390.0, genome: [5.0, 3.03, 1.52, 4.970000000000001] 0.3388493512285242
17		fitness: 400.0, genome: [5.0, 3.03, 1.52, 5.0] 0.81510302671101
18		fitness: 420.0, genome: [5.0, 3.03, 1.52, 5.0] 1.8113952719099966
19		fitness: 314.0, genome: [5.0, 3.02, 1.52, 5.0] 1.1704514173091112
20		fitness: 360.0, genome: [5.0, 3.02, 1.52, 5.0] 0.032639000496533344
21		fitness: 395.0, genome: [5.0, 5.0, 1.52, 5.0] 1.391536274136279
22		fitness: 383.0, genome: [5.0, 5.0, 1.52, 5.0] 1.2731895098178436
23		fitness: 458.0, genome: [5.0, 5.0, 1.5, 5.0] 1.510624578258147
24		fitness: 353.0, genome: [5.0, 5.0, 1.0, 5.0] 1.3671111007019534
25		fitness: 466.0, genome: [5.0, 1.27, 1.0, 5.0] 0.8952852873062425
26		fitness: 358.0, genome: [5.0, 1.27, 1.0, 5.0] 1.0268606247755698
27		fitness: 423.0, genome: [5.0, 1.27, 1.0, 5.0] 1.8198809816336485
28		fitness: 429.0, genome: [5.0, 1.21, 1.0, 5.0] 1.7913112900380646
29		fitness: 416.0, genome: [5.0, 1.21, 1.0, 5.0] 0.7467647865007183
30		fitness: 398.0, genome: [5.0, 3.6, 1.0, 5.0] 0.5657640609102343
31		fitness: 285.0, genome: [5.0, 1.21, 1.0, 5.0] 1.6287626449381778
32		fitness: 245.0, genome: [5.0, 1.21, 1.0, 4.647235952796978] 1.5339444432781248
33		fitness: 361.0, genome: [5.0, 5.0, 1.0, 4.834845416561263] 1.0212019639660226
34		fitness: 273.0, genome: [5.0, 1.21, 1.0, 5.0] 0.9759960361223994

GEN		BEST CHILD
0		fitness: 340.0, genome: [1.0, 1.03, 4.11, 4.005530004679562] 0.5880740569785898
1		fitness: 493.0, genome: [1.0, 1.03, 4.11, 3.9905300046795618] 0.5184591427820338
2		fitness: 408.0, genome: [1.0, 1.03, 4.09, 3.9905300046795618] 1.1985998860415688
3		fitness: 490.0, genome: [1.0, 3.03, 4.11, 3.9905300046795618] 1.4100465938391515
4		fitness: 302.0, genome: [4.41, 3.03, 4.11, 3.9905300046795618] 0.9805250074496517
5		fitness: 300.0, genome: [1.0, 3.03, 4.09, 3.9755300046795616] 1.5218835401310808
6		fitness: 452.0, genome: [1.0, 3.03, 4.08, 3.9755300046795616] 0.7905320545666865
7		fitness: 332.0, genome: [5.0, 3.03, 4.09, 5.0] 0.9995876540407278
8		fitness: 364.0, genome: [5.0, 3.03, 4.09, 5.0] 1.990561926731179
9		fitness: 339.0, genome: [5.0, 3.03, 4.09, 5.0] 1.863229499601871
10		fitness: 339.0, genome: [5.0, 3.03, 4.09, 4.985] 0.04656151755699822
11		fitness: 409.0, genome: [5.0, 3.03, 2.05, 4.985] 1.3631313010959938
12		fitness: 443.0, genome: [5.0, 3.03, 2.05, 4.985] 1.2777800981349037
13		fitness: 440.0, genome: [5.0, 3.03, 2.06, 4.985] 0.54281270056788
14		fitness: 385.0, genome: [5.0, 3.03, 1.52, 4.985] 0.03568497657615688
15		fitness: 390.0, genome: [5.0, 3.03, 1.52, 4.970000000000001] 1.0914531200957487
16		fitness: 400.0, genome: [5.0, 3.03, 1.52, 5.0] 0.5237860323655117
17		fitness: 420.0, genome: [5.0, 3.03, 1.52, 5.0] 0.9031730134112306
18		fitness: 314.0, genome: [5.0, 3.02, 1.52, 5.0] 1.360785938413842
19		fitness: 360.0, genome: [5.0, 3.02, 1.52, 5.0] 0.8710392778819955
20		fitness: 395.0, genome: [5.0, 5.0, 1.52, 5.0] 0.86850539775245
21		fitness: 383.0, genome: [5.0, 5.0, 1.52, 5.0] 0.958421741648271
22		fitness: 458.0, genome: [5.0, 5.0, 1.5, 5.0] 1.8292167920680238
23		fitness: 353.0, genome: [5.0, 5.0, 1.0, 5.0] 1.7293872418429632
24		fitness: 466.0, genome: [5.0, 1.27, 1.0, 5.0] 1.338617316079261
25		fitness: 358.0, genome: [5.0, 1.27, 1.0, 5.0] 0.20142267652668444
26		fitness: 423.0, genome: [5.0, 1.27, 1.0, 5.0] 0.05996163575587121
27		fitness: 429.0, genome: [5.0, 1.21, 1.0, 5.0] 1.9826787595110318
28		fitness: 416.0, genome: [5.0, 1.21, 1.0, 5.0] 0.8158192228977088
29		fitness: 398.0, genome: [5.0, 3.6, 1.0, 5.0] 1.3992944205324915
30		fitness: 285.0, genome: [5.0, 1.21, 1.0, 5.0] 0.5979712726909427
31		fitness: 245.0, genome: [5.0, 1.21, 1.0, 4.647235952796978] 1.6231619566112285
32		fitness: 361.0, genome: [5.0, 5.0, 1.0, 4.834845416561263] 1.6184309082239385
33		fitness: 273.0, genome: [5.0, 1.21, 1.0, 5.0] 0.30805345537275985
34		fitness: 204.0, genome: [5.0, 5.0, 1.0, 4.834845416561263] 0.41722127688403265

