GEN		MAX FITNESS
22		fitness: 312.0, genome: [4.99, 2.85, 1.31, 4.985] 0.6774205484302398
23		fitness: 340.0, genome: [4.99, 2.85, 1.32, 4.985] 1.2472936185027446
24		fitness: 452.0, genome: [4.99, 2.85, 1.32, 5.0] 0.5582116322555744
25		fitness: 348.0, genome: [4.99, 2.85, 1.0, 5.0] 1.1940925005227845
26		fitness: 366.0, genome: [4.97, 2.85, 1.0, 5.0] 1.0015300319789053
27		fitness: 400.0, genome: [4.97, 2.85, 1.0, 5.0] 1.9185741212684109
28		fitness: 393.0, genome: [4.97, 2.85, 1.0, 5.0] 0.4814017198571372
29		fitness: 395.0, genome: [5.0, 2.85, 1.0, 5.0] 1.6925484992608217
30		fitness: 415.0, genome: [5.0, 2.85, 1.0, 5.0] 0.29279941893089356
31		fitness: 345.0, genome: [5.0, 2.85, 1.0, 5.0] 1.843377630526155
32		fitness: 343.0, genome: [5.0, 2.85, 1.0, 5.0] 1.5002785197202582
33		fitness: 340.0, genome: [5.0, 2.85, 1.0, 5.0] 0.7967572102198974
34		fitness: 350.0, genome: [5.0, 2.85, 1.0, 5.0] 0.5572783079336803

GEN		BEST CHILD
0		fitness: 325.0, genome: [3.56, 3.39, 3.53, 1.3888092274133816] 0.3909776548152446
1		fitness: 323.0, genome: [3.56, 4.8, 2.12, 1.3888092274133816] 0.16900084360196765
2		fitness: 144.0, genome: [3.56, 4.82, 2.12, 1.3888092274133816] 0.3055964715724184
3		fitness: 178.0, genome: [3.56, 4.82, 2.12, 1.3888092274133816] 0.0923783973761787
4		fitness: 169.0, genome: [1.47, 4.82, 2.12, 1.3888092274133816] 1.6176158362685695
5		fitness: 145.0, genome: [1.47, 4.8, 2.12, 1.3888092274133816] 1.2402090868507434
6		fitness: 167.0, genome: [1.47, 4.8, 2.12, 2.575225495632765] 1.7449522353325961
7		fitness: 351.0, genome: [1.47, 4.8, 2.12, 2.575225495632765] 1.5594805024115617
8		fitness: 259.0, genome: [5.0, 4.8, 2.12, 2.575225495632765] 0.27827406606202865
9		fitness: 203.0, genome: [1.44, 4.8, 2.12, 2.575225495632765] 1.1820126572325294
10		fitness: 298.0, genome: [4.99, 4.8, 2.12, 2.575225495632765] 0.3508459296403219
11		fitness: 184.0, genome: [2.63, 4.8, 2.12, 2.575225495632765] 1.4191371340513692
12		fitness: 201.0, genome: [4.99, 4.8, 2.12, 2.575225495632765] 0.6366427373350623
13		fitness: 197.0, genome: [4.99, 4.8, 2.12, 3.211868232967827] 1.6180358679227023
14		fitness: 303.0, genome: [4.99, 4.8, 2.12, 5.0] 1.6393847209590886
15		fitness: 306.0, genome: [4.99, 4.8, 2.12, 5.0] 0.41704986462541394
16		fitness: 453.0, genome: [4.99, 4.8, 2.12, 4.985] 1.1067220969566531
17		fitness: 498.0, genome: [4.99, 5.0, 2.12, 4.985] 1.8644772172711375
18		fitness: 303.0, genome: [4.99, 4.8, 1.31, 4.985] 0.21742596628629163
19		fitness: 305.0, genome: [4.99, 4.8, 1.31, 4.985] 0.8140866704756764
20		fitness: 304.0, genome: [4.99, 4.8, 1.31, 4.985] 1.9531403519108494
21		fitness: 312.0, genome: [4.99, 2.85, 1.31, 4.985] 1.9807431135931148
22		fitness: 340.0, genome: [4.99, 2.85, 1.32, 4.985] 0.676440714544496
23		fitness: 452.0, genome: [4.99, 2.85, 1.32, 5.0] 1.2376088861618688
24		fitness: 348.0, genome: [4.99, 2.85, 1.0, 5.0] 1.2329107770575896
25		fitness: 366.0, genome: [4.97, 2.85, 1.0, 5.0] 0.7464925025831266
26		fitness: 400.0, genome: [4.97, 2.85, 1.0, 5.0] 0.5433998625809191
27		fitness: 393.0, genome: [4.97, 2.85, 1.0, 5.0] 1.8244011333119117
28		fitness: 395.0, genome: [5.0, 2.85, 1.0, 5.0] 1.0440167822401887
29		fitness: 415.0, genome: [5.0, 2.85, 1.0, 5.0] 0.49409121345210827
30		fitness: 345.0, genome: [5.0, 2.85, 1.0, 5.0] 0.9788879350267059
31		fitness: 343.0, genome: [5.0, 2.85, 1.0, 5.0] 1.7338170142393188
32		fitness: 340.0, genome: [5.0, 2.85, 1.0, 5.0] 1.5066806867176226
33		fitness: 350.0, genome: [5.0, 2.85, 1.0, 5.0] 1.5178712982539055
34		fitness: 349.0, genome: [5.0, 2.85, 1.0, 5.0] 0.5727121766416974

