GEN		MAX FITNESS
2		fitness: 439.0, genome: [2.54, 3.14, 1.0, 3.246379855395411] 0.45367984738201717
3		fitness: 412.0, genome: [4.74, 3.85, 2.54, 4.654408887058924] 0.9591379038578778
4		fitness: 373.0, genome: [4.74, 3.85, 2.54, 4.654408887058924] 1.1461350720476449
5		fitness: 326.0, genome: [4.74, 3.85, 1.9, 1.375511146141366] 0.004056251123196075
6		fitness: 326.0, genome: [4.74, 3.85, 1.9, 1.375511146141366] 0.40747510088833105
7		fitness: 288.0, genome: [4.74, 3.85, 1.0, 1.390511146141366] 1.1748622066742211
8		fitness: 338.0, genome: [4.74, 3.84, 1.0, 1.390511146141366] 0.6693576676463329
9		fitness: 338.0, genome: [4.74, 3.84, 1.0, 1.390511146141366] 0.403253324541901
10		fitness: 432.0, genome: [4.74, 5.0, 1.0, 2.8611975161460057] 0.7853160551850071
11		fitness: 432.0, genome: [4.74, 5.0, 1.0, 2.8611975161460057] 1.260426935126518
12		fitness: 314.0, genome: [1.27, 1.13, 1.0, 1.0] 1.0987955861703422
13		fitness: 319.0, genome: [1.27, 3.47, 1.0, 1.0] 1.3463195050509602
14		fitness: 319.0, genome: [1.27, 3.47, 1.0, 1.0] 1.4429742742068985
15		fitness: 253.0, genome: [5.0, 3.47, 1.0, 1.0] 1.3644235435141583
16		fitness: 337.0, genome: [5.0, 3.47, 1.95, 1.0] 0.1137736941808587
17		fitness: 337.0, genome: [5.0, 3.47, 1.95, 1.0] 1.8084042262526778
18		fitness: 278.0, genome: [5.0, 5.0, 1.95, 1.0] 1.6671333321658008
19		fitness: 302.0, genome: [5.0, 5.0, 1.95, 1.0] 1.7284866653220843
20		fitness: 302.0, genome: [5.0, 5.0, 1.95, 1.0] 1.3780483258457419
21		fitness: 272.0, genome: [5.0, 5.0, 1.95, 1.0] 1.2532127908323285
22		fitness: 297.0, genome: [5.0, 5.0, 1.93, 1.0] 0.5852387370343384
23		fitness: 332.0, genome: [5.0, 5.0, 1.93, 1.0] 0.37699313094357456
24		fitness: 332.0, genome: [5.0, 5.0, 1.93, 1.0] 1.8943667035436942
25		fitness: 302.0, genome: [4.99, 5.0, 1.93, 1.0] 0.677880007112404
26		fitness: 347.0, genome: [4.99, 5.0, 2.1, 1.0] 0.8800011793099969
27		fitness: 347.0, genome: [4.99, 5.0, 2.1, 1.0] 1.8307928802085398
28		fitness: 303.0, genome: [2.46, 5.0, 2.1, 1.0] 0.814731474201756
29		fitness: 239.0, genome: [1.0, 5.0, 2.1, 1.0] 1.2267089287310085
30		fitness: 257.0, genome: [2.44, 2.99, 2.1, 1.0] 1.1400904003556647
31		fitness: 258.0, genome: [2.44, 2.99, 1.0, 1.0] 1.5607801404274202
32		fitness: 284.0, genome: [2.44, 2.99, 1.0, 1.0] 0.4652155781096434
33		fitness: 368.0, genome: [2.43, 2.99, 1.01, 1.0] 0.31761498891593254
34		fitness: 368.0, genome: [2.43, 2.99, 1.01, 1.0] 1.9687044874283182

GEN		BEST PARENT
0		fitness: 0.0, genome: [2.25, 3.28, 1.57, 1.2231905103878398] 1.8962480867218117
1		fitness: 394.0, genome: [4.74, 3.85, 2.57, 4.654408887058924] 0.13406892139926296
2		fitness: 439.0, genome: [2.54, 3.14, 1.0, 3.246379855395411] 1.839591274790723
3		fitness: 412.0, genome: [4.74, 3.85, 2.54, 4.654408887058924] 1.520559996632786
4		fitness: 373.0, genome: [4.74, 3.85, 2.54, 4.654408887058924] 1.1158470936115965
5		fitness: 292.0, genome: [4.74, 3.85, 1.9, 4.654408887058924] 0.6169258487702631
6		fitness: 326.0, genome: [4.74, 3.85, 1.9, 1.375511146141366] 1.5736049338022036
7		fitness: 238.0, genome: [4.74, 3.85, 1.9, 1.390511146141366] 1.609634683704234
8		fitness: 288.0, genome: [4.74, 3.85, 1.0, 1.390511146141366] 1.028757661143723
9		fitness: 338.0, genome: [4.74, 3.84, 1.0, 1.390511146141366] 1.0097198120771953
10		fitness: 312.0, genome: [4.74, 3.84, 1.0, 1.390511146141366] 0.6530607095409453
11		fitness: 432.0, genome: [4.74, 5.0, 1.0, 2.8611975161460057] 1.11712835079527
12		fitness: 305.0, genome: [1.27, 1.13, 1.0, 1.390511146141366] 1.8682278672841464
13		fitness: 314.0, genome: [1.27, 1.13, 1.0, 1.0] 0.9965067883842704
14		fitness: 319.0, genome: [1.27, 3.47, 1.0, 1.0] 0.17937880389442284
15		fitness: 244.0, genome: [5.0, 3.47, 1.0, 1.0] 1.5501540594440486
16		fitness: 253.0, genome: [5.0, 3.47, 1.0, 1.0] 1.3186528025394224
17		fitness: 337.0, genome: [5.0, 3.47, 1.95, 1.0] 1.7152071901875605
18		fitness: 264.0, genome: [5.0, 5.0, 1.95, 1.0] 1.4431137709155313
19		fitness: 278.0, genome: [5.0, 5.0, 1.95, 1.0] 0.07720337030124469
20		fitness: 302.0, genome: [5.0, 5.0, 1.95, 1.0] 0.49063337155252396
21		fitness: 272.0, genome: [5.0, 5.0, 1.95, 1.0] 0.8160730022990432
22		fitness: 247.0, genome: [5.0, 5.0, 1.95, 1.0] 0.830334360704803
23		fitness: 297.0, genome: [5.0, 5.0, 1.93, 1.0] 1.053484835706282
24		fitness: 332.0, genome: [5.0, 5.0, 1.93, 1.0] 0.30744435597254083
25		fitness: 265.0, genome: [4.99, 5.0, 1.93, 1.015] 1.2647514941541336
26		fitness: 302.0, genome: [4.99, 5.0, 1.93, 1.0] 1.684544481109517
27		fitness: 347.0, genome: [4.99, 5.0, 2.1, 1.0] 1.1768698754642413
28		fitness: 303.0, genome: [2.46, 5.0, 2.1, 1.0] 1.189166476374356
29		fitness: 239.0, genome: [1.0, 5.0, 2.1, 1.0] 1.2078448952943037
30		fitness: 170.0, genome: [1.0, 5.0, 2.1, 1.0] 0.1341597003684878
31		fitness: 257.0, genome: [2.44, 2.99, 2.1, 1.0] 1.4516741645440707
32		fitness: 258.0, genome: [2.44, 2.99, 1.0, 1.0] 1.3928311276187946
33		fitness: 284.0, genome: [2.44, 2.99, 1.0, 1.0] 1.6738379147738944
34		fitness: 368.0, genome: [2.43, 2.99, 1.01, 1.0] 1.4880219216870052

GEN		BEST CHILD
0		fitness: 394.0, genome: [4.74, 3.85, 2.57, 4.654408887058924] 0.9719755090658784
1		fitness: 439.0, genome: [2.54, 3.14, 1.0, 3.246379855395411] 1.966982299220231
2		fitness: 412.0, genome: [4.74, 3.85, 2.54, 4.654408887058924] 0.34238989934476205
3		fitness: 373.0, genome: [4.74, 3.85, 2.54, 4.654408887058924] 0.6371759067174732
4		fitness: 292.0, genome: [4.74, 3.85, 1.9, 4.654408887058924] 1.278897740917558
5		fitness: 326.0, genome: [4.74, 3.85, 1.9, 1.375511146141366] 1.1189940491079173
6		fitness: 238.0, genome: [4.74, 3.85, 1.9, 1.390511146141366] 1.4529218399605206
7		fitness: 288.0, genome: [4.74, 3.85, 1.0, 1.390511146141366] 1.47068637000464
8		fitness: 338.0, genome: [4.74, 3.84, 1.0, 1.390511146141366] 0.4469155374175875
9		fitness: 312.0, genome: [4.74, 3.84, 1.0, 1.390511146141366] 0.7017331635045123
10		fitness: 432.0, genome: [4.74, 5.0, 1.0, 2.8611975161460057] 1.5001621460599963
11		fitness: 305.0, genome: [1.27, 1.13, 1.0, 1.390511146141366] 1.4222117809365824
12		fitness: 314.0, genome: [1.27, 1.13, 1.0, 1.0] 1.2467343782291103
13		fitness: 319.0, genome: [1.27, 3.47, 1.0, 1.0] 1.3092657513625474
14		fitness: 244.0, genome: [5.0, 3.47, 1.0, 1.0] 0.9476098989520532
15		fitness: 253.0, genome: [5.0, 3.47, 1.0, 1.0] 0.46654181652865745
16		fitness: 337.0, genome: [5.0, 3.47, 1.95, 1.0] 1.1909307128020523
17		fitness: 264.0, genome: [5.0, 5.0, 1.95, 1.0] 1.147771200691393
18		fitness: 278.0, genome: [5.0, 5.0, 1.95, 1.0] 0.32327325065952284
19		fitness: 302.0, genome: [5.0, 5.0, 1.95, 1.0] 0.6338543090794901
20		fitness: 272.0, genome: [5.0, 5.0, 1.95, 1.0] 1.8153102828187184
21		fitness: 247.0, genome: [5.0, 5.0, 1.95, 1.0] 1.19325212023489
22		fitness: 297.0, genome: [5.0, 5.0, 1.93, 1.0] 1.7619427565750314
23		fitness: 332.0, genome: [5.0, 5.0, 1.93, 1.0] 1.7923690299022266
24		fitness: 265.0, genome: [4.99, 5.0, 1.93, 1.015] 0.44819203205987823
25		fitness: 302.0, genome: [4.99, 5.0, 1.93, 1.0] 0.313715925222237
26		fitness: 347.0, genome: [4.99, 5.0, 2.1, 1.0] 0.5270897166134665
27		fitness: 303.0, genome: [2.46, 5.0, 2.1, 1.0] 1.6630533248217214
28		fitness: 239.0, genome: [1.0, 5.0, 2.1, 1.0] 1.5186985872207046
29		fitness: 170.0, genome: [1.0, 5.0, 2.1, 1.0] 1.7681637587957553
30		fitness: 257.0, genome: [2.44, 2.99, 2.1, 1.0] 0.9221663328196454
31		fitness: 258.0, genome: [2.44, 2.99, 1.0, 1.0] 1.560976415514973
32		fitness: 284.0, genome: [2.44, 2.99, 1.0, 1.0] 1.9251933999696527
33		fitness: 368.0, genome: [2.43, 2.99, 1.01, 1.0] 1.0429363409673718
34		fitness: 281.0, genome: [2.44, 2.99, 1.01, 1.0] 1.2939643393146036

