GEN		MAX FITNESS
22		fitness: 276.0, genome: [5.0, 1.5, 1.0, 5.0] 0.018406856498676127
23		fitness: 262.0, genome: [5.0, 1.5, 1.0, 5.0] 1.7497063166988085
24		fitness: 258.0, genome: [5.0, 1.5, 1.0, 5.0] 1.804249715349945
25		fitness: 421.0, genome: [5.0, 1.5, 1.0, 4.985] 1.3823001971534152
26		fitness: 383.0, genome: [5.0, 1.5, 1.0, 4.985] 1.3814627638791377
27		fitness: 244.0, genome: [5.0, 1.5, 1.0, 3.0474018031919767] 1.944244119026224
28		fitness: 340.0, genome: [5.0, 1.51, 1.0, 3.0474018031919767] 0.08724414488672982
29		fitness: 278.0, genome: [5.0, 1.51, 1.0, 3.0474018031919767] 0.7156477776924626
30		fitness: 417.0, genome: [5.0, 1.51, 1.0, 1.1749992400454063] 0.8606524898077659
31		fitness: 439.0, genome: [5.0, 1.51, 1.0, 1.1749992400454063] 1.0833593119037406
32		fitness: 297.0, genome: [5.0, 1.51, 1.0, 1.1899992400454062] 1.9830283651931697
33		fitness: 349.0, genome: [5.0, 1.51, 1.0, 1.1899992400454062] 0.09328519089347753
34		fitness: 246.0, genome: [5.0, 1.0, 1.0, 1.1899992400454062] 0.9131317074668575

GEN		BEST CHILD
0		fitness: 431.0, genome: [3.89, 1.51, 1.69, 1.880841819808487] 1.710279343136305
1		fitness: 474.0, genome: [1.0, 1.25, 1.51, 2.2481032824125307] 0.4357361503765045
2		fitness: 440.0, genome: [3.89, 1.51, 2.43, 2.2481032824125307] 0.6333837637784139
3		fitness: 370.0, genome: [3.89, 1.51, 2.43, 2.2481032824125307] 1.066731762553897
4		fitness: 295.0, genome: [3.88, 1.51, 2.43, 1.0] 1.502266810074953
5		fitness: 183.0, genome: [3.88, 1.53, 2.43, 1.0] 1.561136080887554
6		fitness: 370.0, genome: [3.88, 1.51, 2.43, 3.0000000000000004] 1.761745292252966
7		fitness: 284.0, genome: [5.0, 1.53, 2.43, 1.0] 1.1409160045825357
8		fitness: 266.0, genome: [5.0, 1.51, 2.43, 1.0] 0.12578511437006745
9		fitness: 221.0, genome: [5.0, 1.51, 2.43, 1.1257851143700675] 0.5994213620907805
10		fitness: 444.0, genome: [4.99, 1.51, 2.43, 3.015] 0.18751136521810108
11		fitness: 273.0, genome: [4.99, 1.51, 1.0, 3.015] 0.5199246569593823
12		fitness: 341.0, genome: [4.47, 1.51, 1.0, 3.015] 1.6350482512357682
13		fitness: 351.0, genome: [5.0, 1.51, 1.01, 3.015] 0.9729036489358522
14		fitness: 340.0, genome: [5.0, 1.51, 1.0, 3.015] 0.7830191077820721
15		fitness: 291.0, genome: [5.0, 1.5, 1.0, 3.015] 1.8345032813294462
16		fitness: 379.0, genome: [5.0, 1.5, 1.0, 5.0] 0.8715247201351273
17		fitness: 252.0, genome: [5.0, 1.5, 1.0, 5.0] 0.7716922678667568
18		fitness: 280.0, genome: [5.0, 1.5, 1.0, 5.0] 0.3828316545179433
19		fitness: 377.0, genome: [5.0, 1.5, 1.0, 5.0] 1.0300878402187408
20		fitness: 362.0, genome: [5.0, 1.5, 1.0, 5.0] 1.55974711662939
21		fitness: 276.0, genome: [5.0, 1.5, 1.0, 5.0] 1.0658235952300206
22		fitness: 262.0, genome: [5.0, 1.5, 1.0, 5.0] 0.2462118720454478
23		fitness: 258.0, genome: [5.0, 1.5, 1.0, 5.0] 0.64354864337072
24		fitness: 421.0, genome: [5.0, 1.5, 1.0, 4.985] 1.403521624382634
25		fitness: 383.0, genome: [5.0, 1.5, 1.0, 4.985] 1.9375981968080236
26		fitness: 244.0, genome: [5.0, 1.5, 1.0, 3.0474018031919767] 1.342562001309945
27		fitness: 340.0, genome: [5.0, 1.51, 1.0, 3.0474018031919767] 0.008632344295701921
28		fitness: 278.0, genome: [5.0, 1.51, 1.0, 3.0474018031919767] 1.8724025631465704
29		fitness: 417.0, genome: [5.0, 1.51, 1.0, 1.1749992400454063] 0.7954472285446019
30		fitness: 439.0, genome: [5.0, 1.51, 1.0, 1.1749992400454063] 0.5397216286307112
31		fitness: 297.0, genome: [5.0, 1.51, 1.0, 1.1899992400454062] 0.1357728320051581
32		fitness: 349.0, genome: [5.0, 1.51, 1.0, 1.1899992400454062] 1.1509381829735221
33		fitness: 246.0, genome: [5.0, 1.0, 1.0, 1.1899992400454062] 4.267586448780669E-5
34		fitness: 369.0, genome: [5.0, 1.0, 1.0, 1.1899992400454062] 0.4753473870062621

